person_id,icpsr,cel_icpsr,congress,chamber,bioname,state_abbrev,district_code,party_code,party_switch_split,source,votes_attended,votes_eligible,attendance_rate,votes_attended_raw,votes_eligible_raw,attendance_rate_raw,votes_trimmed,denominator_corrected,chamber_rollcalls,share_of_chamber_rollcalls,n_yea,n_nay,n_present,n_paired_yea,n_paired_nay,n_announced_yea,n_announced_nay,n_notvoting,les_classic,les2,benchmark_classic,benchmark2,les_ratio_classic,les2_ratio,les_cat_classic,les2_cat,les_rank,les2_rank,les_lag,les2_lag,party_code_last,nominate_dim1,nominate_dim2,cel_name,cel_year,cel_state,cel_district,dem,year_first_elected,female,votepct,dwnom1,dwnom2,deleg_size,subchr,afam,latino,votepct_sq,power,chair,state_leg,state_leg_prof,majority,maj_leader,min_leader,meddist,majdist,freshman,seniority,party_size,cel_party_code,born,died,commem_bill,commem_aic,commem_abc,commem_pass,commem_law,sub_bill,sub_aic,sub_abc,sub_pass,sub_law,ss_bill,ss_aic,ss_abc,ss_pass,ss_law,commem_bill_v,commem_aic_v,commem_abc_v,commem_pass_v,commem_law_v,sub_bill_v,sub_aic_v,sub_abc_v,sub_pass_v,sub_law_v,ss_bill_v,ss_aic_v,ss_abc_v,ss_pass_v,ss_law_v,all_bill_v,all_pass_v,all_aic_v,all_abc_v,all_law_v,all_bill,all_pass,all_aic,all_abc,all_law,speaker,seniority_sq
V000024,10633.0,10633.0,93,House,"VAN DEERLIN, Lionel",CA,41.0,100.0,0.0,both,952.0,1078.0,0.883117,952.0,1078.0,0.883117,0.0,0.0,1078.0,1.0,663.0,287.0,2.0,4.0,1.0,1.0,0.0,120.0,0.1951930820941925,,0.6191152334213257,,0.3152774572372437,,1.0,,186.0,,,,100.0,-0.401,-0.005,"Van Deerlin, Lionel",1973.0,CA,41.0,1.0,1962.0,0.0,74.0,-0.4009999930858612,-0.004999999888241291,43.0,0.0,0.0,0.0,5476.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3129999935626984,0.05099999159574509,0.0,6.0,248.0,100.0,1914.0,2008.0,3.0,2.0,2.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,15.0,1.0,2.0,2.0,1.0,0.0,
V000027,10794.0,10794.0,93,House,"VANDER JAGT, Guy Adrian",MI,9.0,200.0,0.0,both,915.0,1078.0,0.848794,915.0,1078.0,0.848794,0.0,0.0,1078.0,1.0,652.0,260.0,3.0,3.0,1.0,0.0,1.0,158.0,0.211904764175415,,0.3525682687759399,,0.6010318398475647,,2.0,,89.0,,,,200.0,0.247,-0.226,"Vander Jagt, Guy",1973.0,MI,9.0,0.0,1966.0,0.0,69.0,0.2469999939203262,-0.2259999960660934,19.0,0.0,0.0,0.0,4761.0,0.0,0.0,1.0,0.4629999995231628,0.0,0.0,0.0,0.3350000083446503,0.597000002861023,0.0,4.0,197.0,200.0,1931.0,2007.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,41.0,0.0,0.0,0.0,0.0,0.0,
V000029,14074.0,14074.0,93,House,"VANDER VEEN, Richard Franklin",MI,5.0,100.0,0.0,both,464.0,1053.0,0.440646,464.0,1053.0,0.440646,0.0,0.0,1078.0,0.976809,347.0,117.0,0.0,2.0,0.0,3.0,1.0,583.0,0.1498838514089584,,0.4837367236614227,,0.3098459243774414,,1.0,,198.0,,,,100.0,-0.364,-0.145,"Vander Veen, Richard",1973.0,MI,5.0,1.0,1974.0,0.0,,-0.363999992609024,-0.1449999958276749,19.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2759999930858612,0.01399999298155308,1.0,1.0,248.0,100.0,1922.0,2006.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,28.0,0.0,0.0,0.0,0.0,0.0,
V000047,9623.0,9623.0,93,House,"VANIK, Charles Albert",OH,22.0,100.0,0.0,both,1073.0,1078.0,0.995362,1073.0,1078.0,0.995362,0.0,0.0,1078.0,1.0,735.0,338.0,0.0,0.0,0.0,0.0,0.0,5.0,0.3411149680614471,,0.727418065071106,,0.4689393639564514,,1.0,,158.0,,,,100.0,-0.366,-0.374,"Vanik, Charles",1973.0,OH,22.0,1.0,1954.0,0.0,64.0,-0.3659999966621399,-0.3740000128746033,23.0,0.0,0.0,0.0,4096.0,1.0,0.0,1.0,0.3549999892711639,1.0,0.0,0.0,0.2779999971389771,0.01599999703466892,0.0,10.0,248.0,100.0,1913.0,2007.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,66.0,0.0,0.0,0.0,0.0,0.0,
V000093,13046.0,13046.0,93,House,"VEYSEY, Victor Vincent",CA,43.0,200.0,0.0,both,884.0,1078.0,0.820037,884.0,1078.0,0.820037,0.0,0.0,1078.0,1.0,612.0,272.0,0.0,1.0,1.0,6.0,5.0,181.0,0.2429152131080627,,0.2984168827533722,,0.8140129446983337,,2.0,,78.0,,,,200.0,0.239,-0.02,"Veysey, Victor",1973.0,CA,43.0,0.0,1970.0,0.0,63.0,0.238999992609024,-0.01999999955296516,43.0,0.0,0.0,0.0,3969.0,1.0,0.0,1.0,0.5260000228881836,0.0,0.0,0.0,0.3269999921321869,0.5889999866485596,0.0,2.0,197.0,200.0,1915.0,2001.0,5.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,51.0,0.0,0.0,0.0,0.0,0.0,
V000098,10778.0,10778.0,93,House,"VIGORITO, Joseph Phillip",PA,24.0,100.0,0.0,both,1009.0,1078.0,0.935993,1009.0,1078.0,0.935993,0.0,0.0,1078.0,1.0,711.0,298.0,0.0,4.0,0.0,0.0,0.0,65.0,0.07235772162675858,,1.530341386795044,,0.04728207737207413,,1.0,,221.0,,,,100.0,-0.311,0.216,"Vigorito, Joseph",1973.0,PA,24.0,1.0,1964.0,0.0,69.0,-0.3109999895095825,0.2160000056028366,25.0,1.0,0.0,0.0,4761.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2229999899864197,0.0390000119805336,0.0,5.0,248.0,100.0,1918.0,2003.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,0.0,
W000018,10567.0,10567.0,93,House,"WAGGONNER, Joseph David, Jr.",LA,4.0,100.0,0.0,both,1029.0,1078.0,0.954545,1029.0,1078.0,0.954545,0.0,0.0,1078.0,1.0,671.0,358.0,0.0,8.0,3.0,0.0,0.0,38.0,1.810020923614502,,0.6461909413337708,,2.801062107086182,,3.0,,66.0,,,,100.0,0.015,1.0,"Waggonner, Joe",1973.0,LA,4.0,1.0,1961.0,0.0,100.0,0.01499999966472387,1.0,8.0,0.0,0.0,0.0,10000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1030000001192093,0.3650000095367432,0.0,7.0,248.0,100.0,1918.0,2007.0,1.0,0.0,0.0,0.0,0.0,41.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,44.0,2.0,3.0,3.0,2.0,0.0,
W000035,10793.0,10793.0,93,House,"WALDIE, Jerome Russell",CA,14.0,100.0,0.0,both,840.0,1078.0,0.779221,840.0,1078.0,0.779221,0.0,0.0,1078.0,1.0,558.0,280.0,2.0,6.0,12.0,2.0,0.0,218.0,4.597955226898193,,1.503265619277954,,3.058644533157349,,3.0,,18.0,,,,100.0,-0.505,-0.211,"Waldie, Jerome",1973.0,CA,14.0,1.0,1966.0,0.0,78.0,-0.5049999952316284,-0.210999995470047,43.0,1.0,0.0,0.0,6084.0,0.0,0.0,1.0,0.5260000228881836,1.0,0.0,0.0,0.4169999957084656,0.1550000011920929,0.0,4.0,248.0,100.0,1925.0,2009.0,8.0,0.0,0.0,0.0,0.0,116.0,4.0,4.0,4.0,2.0,5.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,129.0,7.0,7.0,7.0,4.0,0.0,
W000107,14061.0,14061.0,93,House,"WALSH, William Francis",NY,33.0,200.0,0.0,both,938.0,1078.0,0.87013,938.0,1078.0,0.87013,0.0,0.0,1078.0,1.0,668.0,264.0,6.0,4.0,3.0,1.0,0.0,132.0,0.1664227694272995,,0.2713411748409271,,0.6133340001106262,,2.0,,109.0,,,,200.0,0.068,-0.092,"Walsh, William",1973.0,NY,33.0,0.0,1972.0,0.0,71.0,0.06800000369548798,-0.09200000017881393,39.0,0.0,0.0,0.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1560000032186508,0.4180000126361847,1.0,1.0,197.0,200.0,1912.0,2011.0,6.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,36.0,0.0,0.0,0.0,0.0,0.0,
W000121,9802.0,9802.0,93,House,"WAMPLER, William Creed",VA,9.0,200.0,0.0,both,1048.0,1078.0,0.972171,1048.0,1078.0,0.972171,0.0,0.0,1078.0,1.0,725.0,323.0,0.0,0.0,1.0,1.0,0.0,28.0,0.07235772162675858,,0.3525682687759399,,0.2052303850650787,,1.0,,162.0,,,,200.0,0.146,0.212,"Wampler, William",1973.0,VA,9.0,0.0,1966.0,0.0,72.0,0.1459999978542328,0.2119999974966049,10.0,0.0,0.0,0.0,5184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2339999973773956,0.4959999918937683,0.0,4.0,197.0,200.0,1926.0,2012.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,14.0,0.0,0.0,0.0,0.0,0.0,
W000147,12048.0,12048.0,93,House,"WARE, John Haines, III",PA,5.0,200.0,0.0,both,969.0,1078.0,0.898887,969.0,1078.0,0.898887,0.0,0.0,1078.0,1.0,642.0,318.0,9.0,2.0,5.0,0.0,0.0,102.0,0.01033681724220514,,0.2984168827533722,,0.03463884815573692,,1.0,,196.0,,,,200.0,0.304,-0.269,"Ware, John",1973.0,PA,5.0,0.0,1970.0,0.0,65.0,0.3039999902248383,-0.2689999938011169,25.0,0.0,0.0,0.0,4225.0,0.0,0.0,1.0,0.3449999988079071,0.0,0.0,0.0,0.3919999897480011,0.6539999842643738,0.0,2.0,197.0,200.0,1908.0,1997.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,
W000317,11054.0,11054.0,93,House,"WHALEN, Charles William, Jr.",OH,3.0,200.0,0.0,both,1004.0,1078.0,0.931354,1004.0,1078.0,0.931354,0.0,0.0,1078.0,1.0,677.0,327.0,0.0,2.0,0.0,0.0,0.0,72.0,0.4554657936096191,,0.3525682687759399,,1.291851401329041,,2.0,,47.0,,,,200.0,-0.139,-0.714,"Whalen, Charles",1973.0,OH,3.0,0.0,1966.0,0.0,76.0,-0.1389999985694885,-0.7139999866485596,23.0,0.0,0.0,0.0,5776.0,0.0,0.0,1.0,0.3549999892711639,0.0,0.0,0.0,0.05099999904632568,0.210999995470047,0.0,4.0,197.0,200.0,1920.0,2011.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,31.0,1.0,1.0,1.0,0.0,0.0,
W000390,10783.0,10783.0,93,House,"WHITE, Richard Crawford",TX,16.0,100.0,0.0,both,997.0,1078.0,0.924861,997.0,1078.0,0.924861,0.0,0.0,1078.0,1.0,733.0,264.0,0.0,1.0,1.0,8.0,2.0,69.0,0.857180118560791,,1.530341386795044,,0.5601234436035156,,2.0,,109.0,,,,100.0,-0.137,0.601,"White, Richard",1973.0,TX,16.0,1.0,1964.0,0.0,100.0,-0.1369999945163727,0.6010000109672546,24.0,1.0,0.0,0.0,10000.0,0.0,0.0,1.0,0.1909999996423721,1.0,0.0,0.0,0.04899999499320984,0.2129999995231628,0.0,5.0,248.0,100.0,1923.0,1998.0,3.0,0.0,0.0,0.0,0.0,53.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,56.0,2.0,2.0,2.0,0.0,0.0,
W000406,12033.0,12033.0,93,House,"WHITEHURST, George William",VA,2.0,200.0,0.0,both,974.0,1078.0,0.903525,974.0,1078.0,0.903525,0.0,0.0,1078.0,1.0,679.0,294.0,1.0,3.0,2.0,0.0,0.0,99.0,0.2956329882144928,,0.3254925608634949,,0.9082634449005127,,2.0,,65.0,,,,200.0,0.233,0.06,"Whitehurst, G.",1973.0,VA,2.0,0.0,1968.0,0.0,73.0,0.2329999953508377,0.05999999865889549,10.0,0.0,0.0,0.0,5329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3210000097751617,0.5830000042915344,0.0,3.0,197.0,200.0,1925.0,,1.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,58.0,0.0,0.0,0.0,0.0,0.0,
W000428,10075.0,10075.0,93,House,"WHITTEN, Jamie Lloyd",MS,1.0,100.0,0.0,both,1017.0,1078.0,0.943414,1017.0,1078.0,0.943414,0.0,0.0,1078.0,1.0,646.0,371.0,0.0,1.0,0.0,0.0,0.0,60.0,2.583177328109741,,1.855249762535095,,1.392360925674438,,2.0,,42.0,,,,100.0,-0.161,0.987,"Whitten, Jamie",1973.0,MS,1.0,1.0,1941.0,0.0,100.0,-0.1609999984502792,0.9869999885559082,5.0,1.0,0.0,0.0,10000.0,1.0,0.0,1.0,0.1850000023841858,1.0,0.0,0.0,0.0729999989271164,0.1889999955892563,0.0,17.0,248.0,100.0,1910.0,1995.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,27.0,3.0,3.0,3.0,2.0,0.0,
W000445,10091.0,10091.0,93,House,"WIDNALL, William Beck",NJ,7.0,200.0,0.0,both,950.0,1078.0,0.881262,950.0,1078.0,0.881262,0.0,0.0,1078.0,1.0,694.0,256.0,0.0,8.0,1.0,1.0,0.0,118.0,0.1188734024763107,,0.5691739320755005,,0.2088524997234344,,1.0,,130.0,,,,200.0,0.125,-0.45,"Widnall, William",1973.0,NJ,7.0,0.0,1950.0,0.0,58.0,0.125,-0.449999988079071,15.0,0.0,0.0,0.0,3364.0,0.0,0.0,1.0,0.1749999970197678,0.0,0.0,0.0,0.2129999995231628,0.4749999940395355,0.0,12.0,197.0,200.0,1906.0,1983.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,25.0,0.0,0.0,0.0,0.0,0.0,
W000448,11055.0,11055.0,93,House,"WIGGINS, Charles Edward",CA,25.0,200.0,0.0,both,877.0,1078.0,0.813544,877.0,1078.0,0.813544,0.0,0.0,1078.0,1.0,560.0,313.0,4.0,1.0,7.0,0.0,0.0,193.0,0.1044018566608429,,0.3525682687759399,,0.2961181402206421,,1.0,,137.0,,,,200.0,0.359,-0.284,"Wiggins, Charles",1973.0,CA,25.0,0.0,1966.0,0.0,65.0,0.3589999973773956,-0.2840000092983246,43.0,0.0,0.0,0.0,4225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469999969005585,0.7089999914169312,0.0,4.0,197.0,200.0,1927.0,2000.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,0.0,0.0,0.0,
W000525,11056.0,11056.0,93,House,"WILLIAMS, Lawrence Gordon",PA,7.0,200.0,0.0,both,891.0,1078.0,0.826531,891.0,1078.0,0.826531,0.0,0.0,1078.0,1.0,611.0,280.0,0.0,3.0,4.0,0.0,0.0,180.0,0.09509871900081635,,0.3525682687759399,,0.2697313725948334,,1.0,,143.0,,,,200.0,0.197,-0.052,"Williams, Lawrence",1973.0,PA,7.0,0.0,1966.0,0.0,61.0,0.1969999969005585,-0.05200000107288361,25.0,0.0,0.0,0.0,3721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2849999964237213,0.546999990940094,0.0,4.0,197.0,200.0,1913.0,1975.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,0.0,0.0,
W000570,14062.0,14062.0,93,House,"WILSON, Charles",TX,2.0,100.0,0.0,both,936.0,1078.0,0.868275,936.0,1078.0,0.868275,0.0,0.0,1078.0,1.0,632.0,304.0,0.0,1.0,5.0,1.0,1.0,134.0,2.529127836227417,,0.4837367236614227,,5.228314876556396,,3.0,,44.0,,,,100.0,-0.196,0.474,"Wilson, Charles",1973.0,TX,2.0,1.0,1972.0,0.0,74.0,-0.1959999948740005,0.4740000069141388,24.0,0.0,0.0,0.0,5476.0,0.0,0.0,1.0,0.1909999996423721,1.0,0.0,0.0,0.1079999953508377,0.153999999165535,1.0,1.0,248.0,100.0,1933.0,2010.0,3.0,0.0,0.0,0.0,0.0,69.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,75.0,2.0,4.0,4.0,2.0,0.0,
W000571,10640.0,,93,House,"WILSON, Charles Herbert",CA,31.0,100.0,0.0,voteview_only,941.0,1078.0,0.872913,941.0,1078.0,0.872913,0.0,0.0,1078.0,1.0,628.0,311.0,2.0,5.0,2.0,0.0,0.0,130.0,,,,,,,,,,,,,100.0,-0.39,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W000610,10249.0,10249.0,93,House,"WILSON, Robert Carlton (Bob)",CA,40.0,200.0,0.0,both,959.0,1078.0,0.88961,959.0,1078.0,0.88961,0.0,0.0,1078.0,1.0,686.0,269.0,4.0,3.0,3.0,2.0,0.0,111.0,0.5617038607597351,,0.5420982241630554,,1.036166191101074,,2.0,,42.0,,,,200.0,0.264,-0.265,"Wilson, Robert",1973.0,CA,40.0,0.0,1952.0,0.0,68.0,0.2639999985694885,-0.2649999856948853,43.0,0.0,0.0,0.0,4624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519999980926514,0.6140000224113464,0.0,11.0,197.0,200.0,1916.0,1999.0,10.0,0.0,0.0,0.0,0.0,69.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,79.0,1.0,0.0,1.0,0.0,0.0,
W000636,11057.0,11057.0,93,House,"WINN, Edward Lawrence, Jr. (Larry)",KS,3.0,200.0,0.0,both,987.0,1078.0,0.915584,987.0,1078.0,0.915584,0.0,0.0,1078.0,1.0,688.0,293.0,6.0,0.0,3.0,0.0,0.0,88.0,0.2172023355960846,,0.3525682687759399,,0.6160575151443481,,2.0,,88.0,,,,200.0,0.247,-0.033,"Winn, Larry",1973.0,KS,3.0,0.0,1966.0,0.0,71.0,0.2469999939203262,-0.03299999982118607,5.0,0.0,0.0,0.0,5041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3350000083446503,0.597000002861023,0.0,4.0,197.0,200.0,1919.0,,4.0,1.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,34.0,1.0,1.0,1.0,0.0,0.0,
W000680,10784.0,10784.0,93,House,"WOLFF, Lester Lionel",NY,6.0,100.0,0.0,both,990.0,1078.0,0.918367,990.0,1078.0,0.918367,0.0,0.0,1078.0,1.0,698.0,292.0,0.0,5.0,1.0,0.0,0.0,82.0,0.4186411201953888,,0.5920395255088806,,0.7071168422698975,,2.0,,151.0,,,,100.0,-0.264,-0.293,"Wolff, Lester",1973.0,NY,6.0,1.0,1964.0,0.0,52.0,-0.2639999985694885,-0.2930000126361847,39.0,0.0,0.0,0.0,2704.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1759999990463257,0.0860000029206276,0.0,5.0,248.0,100.0,1919.0,,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,81.0,0.0,0.0,0.0,0.0,0.0,
W000763,10391.0,10391.0,93,House,"WRIGHT, James Claude, Jr.",TX,12.0,100.0,0.0,both,930.0,1078.0,0.862709,930.0,1078.0,0.862709,0.0,0.0,1078.0,1.0,658.0,272.0,0.0,6.0,0.0,0.0,0.0,142.0,0.803002655506134,,1.665719866752625,,0.4820754528045654,,1.0,,114.0,,,,100.0,-0.383,0.672,"Wright, James",1973.0,TX,12.0,1.0,1954.0,0.0,100.0,-0.382999986410141,0.671999990940094,24.0,1.0,0.0,0.0,10000.0,0.0,0.0,1.0,0.1909999996423721,1.0,0.0,0.0,0.2949999868869781,0.03299998492002487,0.0,10.0,248.0,100.0,1922.0,2015.0,6.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,28.0,2.0,2.0,2.0,1.0,0.0,
W000778,10785.0,10785.0,93,House,"WYATT, Wendell",OR,1.0,200.0,0.0,both,880.0,1078.0,0.816327,880.0,1078.0,0.816327,0.0,0.0,1078.0,1.0,606.0,274.0,0.0,1.0,2.0,0.0,1.0,194.0,1.697437644004822,,0.379643976688385,,4.47113037109375,,3.0,,6.0,,,,200.0,0.103,-0.141,"Wyatt, Wendell",1973.0,OR,1.0,0.0,1964.0,0.0,69.0,0.1030000001192093,-0.1410000026226044,4.0,0.0,0.0,0.0,4761.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1909999996423721,0.453000009059906,0.0,5.0,197.0,200.0,1917.0,2009.0,5.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,39.0,2.0,2.0,2.0,1.0,0.0,
W000780,10638.0,10638.0,93,House,"WYDLER, John Waldemar",NY,5.0,200.0,0.0,both,978.0,1078.0,0.907236,978.0,1078.0,0.907236,0.0,0.0,1078.0,1.0,650.0,326.0,2.0,1.0,1.0,0.0,0.0,98.0,0.08269453793764114,,0.4067196846008301,,0.20332071185112,,1.0,,152.0,,,,200.0,0.277,-0.592,"Wydler, John",1973.0,NY,5.0,0.0,1962.0,0.0,62.0,0.2770000100135803,-0.5920000076293945,39.0,0.0,0.0,0.0,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650000095367432,0.6270000338554382,0.0,6.0,197.0,200.0,1924.0,1987.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,0.0,0.0,0.0,
W000781,11058.0,11058.0,93,House,"WYLIE, Chalmers Pangburn",OH,15.0,200.0,0.0,both,1017.0,1078.0,0.943414,1017.0,1078.0,0.943414,0.0,0.0,1078.0,1.0,662.0,355.0,0.0,1.0,0.0,0.0,0.0,60.0,0.08786295354366302,,0.3525682687759399,,0.2492083460092545,,1.0,,149.0,,,,200.0,0.23,-0.13,"Wylie, Chalmers",1973.0,OH,15.0,0.0,1966.0,0.0,66.0,0.2300000041723251,-0.1299999952316284,23.0,0.0,0.0,0.0,4356.0,0.0,0.0,1.0,0.3549999892711639,0.0,0.0,0.0,0.3180000185966492,0.5799999833106995,0.0,4.0,197.0,200.0,1920.0,1998.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,17.0,0.0,0.0,0.0,0.0,0.0,
W000782,10639.0,10639.0,93,House,"WYMAN, Louis Crosby",NH,1.0,200.0,0.0,both,913.0,1078.0,0.846939,913.0,1078.0,0.846939,0.0,0.0,1078.0,1.0,634.0,276.0,3.0,4.0,5.0,0.0,0.0,156.0,0.8440291285514832,,0.4067196846008301,,2.075210809707642,,3.0,,24.0,,,,200.0,0.236,-0.058,"Wyman, Louis",1973.0,NH,1.0,0.0,1962.0,0.0,73.0,0.2360000014305115,-0.05799999833106995,2.0,0.0,0.0,0.0,5329.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3240000009536743,0.5860000252723694,0.0,6.0,197.0,200.0,1917.0,2002.0,4.0,1.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,59.0,2.0,2.0,2.0,2.0,0.0,
Y000013,10421.0,10421.0,93,House,"YATES, Sidney Richard",IL,9.0,100.0,0.0,both,1042.0,1078.0,0.966605,1042.0,1078.0,0.966605,0.0,0.0,1078.0,1.0,695.0,347.0,0.0,2.0,1.0,1.0,0.0,32.0,0.1033681780099869,,0.5920395255088806,,0.174596756696701,,1.0,,209.0,,,,100.0,-0.494,-0.494,"Yates, Sidney",1973.0,IL,9.0,1.0,1964.0,0.0,68.0,-0.4939999878406525,-0.4939999878406525,24.0,0.0,0.0,0.0,4624.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4059999883174896,0.1439999938011169,0.0,5.0,248.0,100.0,1909.0,2000.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,0.0,0.0,0.0,
Y000014,12035.0,12035.0,93,House,"YATRON, Gus",PA,6.0,100.0,0.0,both,997.0,1078.0,0.924861,997.0,1078.0,0.924861,0.0,0.0,1078.0,1.0,711.0,286.0,0.0,4.0,0.0,2.0,1.0,74.0,0.4254508316516876,,0.5378881096839905,,0.7909653186798096,,2.0,,150.0,,,,100.0,-0.174,0.094,"Yatron, Gus",1973.0,PA,6.0,1.0,1968.0,0.0,64.0,-0.1739999949932098,0.09399999678134918,25.0,0.0,0.0,0.0,4096.0,0.0,0.0,1.0,0.3449999988079071,1.0,0.0,0.0,0.085999995470047,0.1759999990463257,0.0,3.0,248.0,100.0,1927.0,2003.0,2.0,1.0,1.0,1.0,1.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,66.0,1.0,1.0,1.0,1.0,0.0,
